"nation","time","eb","year","satisdmo_av","satisdmo_sd","satisdmo_sat","satisdmo_1","satisdmo_2","satisdmo_3","satisdmo_4","efficacy","polint_av","polint_sd","polint_int","polint_1","polint_2","polint_3","polint_4","n"
"luxembourg",1985,"EB23",1985,2.89752650176678,0.689403762721115,76.3250883392226,2.82685512367491,20.8480565371025,60.0706713780919,16.2544169611307,NA,NA,NA,NA,NA,NA,NA,NA,300
"luxembourg",1985.5,"EB24",1985,2.81949458483755,0.805269621878191,70.7581227436823,6.85920577617329,22.3826714801444,52.7075812274368,18.0505415162455,NA,NA,NA,NA,NA,NA,NA,NA,296
"luxembourg",1986,"EB25",1986,2.98932384341637,0.683917213897395,79.7153024911032,1.77935943060498,18.5053380782918,58.7188612099644,20.9964412811388,NA,NA,NA,NA,NA,NA,NA,NA,299
"luxembourg",1986.5,"EB26",1986,2.85663082437276,0.76868857998755,71.6845878136201,4.6594982078853,23.6559139784946,53.0465949820789,18.6379928315412,NA,NA,NA,NA,NA,NA,NA,NA,301
"luxembourg",1987,"EB27",1987,2.94545454545455,0.645540056206599,80,1.81818181818182,18.1818181818182,63.6363636363636,16.3636363636364,NA,NA,NA,NA,NA,NA,NA,NA,287
"luxembourg",1987.5,"EB28",1987,2.90842490842491,0.739412084397977,75.0915750915751,3.66300366300366,21.2454212454212,55.6776556776557,19.4139194139194,NA,NA,NA,NA,NA,NA,NA,NA,302
"luxembourg",1988,"EB29",1988,2.88805970149254,0.710124194035252,78.3582089552239,4.85074626865672,16.7910447761194,63.0597014925373,15.2985074626866,NA,NA,NA,NA,NA,NA,NA,NA,300
"luxembourg",1988.5,"EB30",1988,NA,NA,NA,NA,NA,NA,NA,NA,2.34448160535117,0.947477035986046,0.438127090301003,21.4046822742475,34.7826086956522,31.7725752508361,12.0401337792642,300
"luxembourg",1989,"EB31",1989,3.03275862068966,0.654963230133655,82.5862068965517,1.20689655172414,16.2068965517241,60.6896551724138,21.8965517241379,NA,2.5,0.844380464828717,0.504983388704319,11.7940199335548,37.7076411960133,39.202657807309,11.2956810631229,604
"luxembourg",1989.5,"EB32A",1989,3.00359066427289,0.631876300774951,84.2010771992819,1.97486535008977,13.8240574506284,66.0682226211849,18.1328545780969,NA,2.49668874172185,0.830275719207813,0.483443708609272,10.2649006622517,41.3907284768212,36.7549668874172,11.5894039735099,603
"luxembourg",1990,"EB33",1990,3.02602230483271,0.774639646280895,81.7843866171004,5.20446096654275,13.0111524163569,55.7620817843866,26.0223048327138,NA,2.51170568561873,0.942488904925232,0.54180602006689,17.3913043478261,28.4280936454849,39.7993311036789,14.38127090301,300
"luxembourg",1990.5,"EB340",1990,2.90780141843972,0.753645557212045,75.886524822695,4.60992907801418,19.5035460992908,56.3829787234042,19.5035460992908,NA,2.5,0.959026819995964,0.486666666666667,16,35.3333333333333,31.3333333333333,17.3333333333333,599
"luxembourg",1991,"EB350",1991,3.10129310344828,0.738101036909361,81.6810344827586,2.1551724137931,16.1637931034483,51.0775862068966,30.6034482758621,NA,NA,NA,NA,NA,NA,NA,NA,1013
"luxembourg",1991.5,"EB36",1991,3.03685503685504,0.692050523596211,81.3267813267813,1.71990171990172,16.953316953317,57.2481572481572,24.0786240786241,NA,NA,NA,NA,NA,NA,NA,NA,435
"luxembourg",1992,"EB370",1992,2.89640591966173,0.694902581368065,77.3784355179704,3.59408033826638,19.0274841437632,61.5221987315011,15.8562367864693,NA,NA,NA,NA,NA,NA,NA,NA,994
"luxembourg",1992.5,"EB380",1992,2.80712788259958,0.772366072429936,71.9077568134172,6.60377358490566,21.4884696016771,56.4989517819707,15.4088050314465,NA,NA,NA,NA,NA,NA,NA,NA,1000
"luxembourg",1993,"EB390",1993,2.8265306122449,0.649453289102145,75.3061224489796,3.26530612244898,21.4285714285714,64.6938775510204,10.6122448979592,NA,NA,NA,NA,NA,NA,NA,NA,1013
"luxembourg",1993.5,"EB40",1993,2.89240506329114,0.681238547205319,76.3713080168776,2.74261603375527,20.8860759493671,60.7594936708861,15.6118143459916,NA,NA,NA,NA,NA,NA,NA,NA,502
"luxembourg",1994,"EB410",1994,3.0187265917603,0.720320575933531,82.1161048689139,3.55805243445693,14.3258426966292,58.8014981273408,23.314606741573,NA,2.57171314741036,0.925269909041303,0.52191235059761,12.7490039840637,35.0597609561753,34.4621513944223,17.7290836653386,1127
"luxembourg",1994.5,"EB42",1994,2.96835443037975,0.571569769112586,85.4430379746835,1.68776371308017,12.8691983122363,72.3628691983122,13.0801687763713,NA,2.58517034068136,0.85156395279797,0.557114228456914,10.6212424849699,33.6673346693387,42.2845691382766,13.4268537074148,500
"luxembourg",1995,"EB430",1995,2.93404255319149,0.695638742772059,80.4255319148936,4.04255319148936,15.531914893617,63.4042553191489,17.0212765957447,NA,NA,NA,NA,NA,NA,NA,NA,1501
"luxembourg",1995.5,"EB440",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727
"luxembourg",1996,"EB451",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598
"luxembourg",1996.5,"EB460",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221
"luxembourg",1997,"EB471",1997,2.89575971731449,0.769840603340346,72.791519434629,4.06360424028269,23.1448763250883,51.9434628975265,20.8480565371025,NA,NA,NA,NA,NA,NA,NA,NA,1194
"luxembourg",1997.5,"EB47",1997,2.80802792321117,0.680501501045536,75.21815008726,4.88656195462478,19.8952879581152,64.7469458987784,10.4712041884817,NA,NA,NA,NA,NA,NA,NA,NA,1223
"luxembourg",1998,"EB49",1998,3.0222602739726,0.718191239144184,81.8493150684932,3.25342465753425,14.8972602739726,58.2191780821918,23.6301369863014,NA,NA,NA,NA,NA,NA,NA,NA,606
"luxembourg",1998.5,"EB500",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200
"luxembourg",1999,"EB510",1999,3.05486725663717,0.629222072677941,87.4336283185841,2.30088495575221,10.2654867256637,67.0796460176991,20.353982300885,NA,NA,NA,NA,NA,NA,NA,NA,1211
"luxembourg",1999.5,"EB520",1999,2.81515711645102,0.706472341789227,73.3826247689464,4.62107208872458,21.996303142329,60.6284658040665,12.7541589648799,NA,NA,NA,NA,NA,NA,NA,NA,1215
"luxembourg",2000,"EB530",2000,2.90196078431373,0.711647790013295,78.25311942959,4.45632798573975,17.2905525846702,61.8538324420677,16.3992869875223,NA,NA,NA,NA,NA,NA,NA,NA,600
"luxembourg",2000.5,"EB540",2000,2.98752228163993,0.73059742673313,79.8573975044563,3.5650623885918,16.5775401069519,57.397504456328,22.4598930481283,NA,NA,NA,NA,NA,NA,NA,NA,1218
"luxembourg",2001,"EB550",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2466
"luxembourg",2001.5,"EB542",2001,2.84533333333333,0.794267719326686,71.2888888888889,5.86666666666667,22.8444444444444,52.1777777777778,19.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,1801
"luxembourg",2002,"EB570",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1802
"luxembourg",2002.5,"EB563",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592
"netherlands",1973,"ECS73",1973,2.56613756613757,0.801361815081628,58.2766439909297,10.7331821617536,30.9901738473167,49.2063492063492,9.0702947845805,1.53596287703016,NA,NA,NA,NA,NA,NA,NA,1464
"netherlands",1973.5,NA,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"netherlands",1974,NA,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"netherlands",1974.5,"EB2",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012
"netherlands",1975,"EB3",1975,NA,NA,NA,NA,NA,NA,NA,1.3803317535545,NA,NA,NA,NA,NA,NA,NA,1093
"netherlands",1975.5,"EB4",1975,NA,NA,NA,NA,NA,NA,NA,1.39072847682119,NA,NA,NA,NA,NA,NA,NA,1006
"netherlands",1976,"EB5",1976,NA,NA,NA,NA,NA,NA,NA,1.45042839657283,NA,NA,NA,NA,NA,NA,NA,905
"netherlands",1976.5,"EB6",1976,2.73135669362084,0.747102106145985,67.2955974842767,6.10961365678347,26.5947888589398,55.3459119496855,11.9496855345912,NA,NA,NA,NA,NA,NA,NA,NA,1123
"netherlands",1977,"EB7",1977,2.75025278058645,0.70230421566508,69.6663296258847,4.95449949443883,25.3791708796764,59.3528816986855,10.3134479271992,NA,NA,NA,NA,NA,NA,NA,NA,1033
"netherlands",1977.5,"EB8",1977,2.69532100108814,0.713005452946203,66.7029379760609,5.98476605005441,27.3122959738847,57.8890097932535,8.8139281828074,NA,NA,NA,NA,NA,NA,NA,NA,960
"netherlands",1978,"EB9",1978,2.75600739371534,0.681176780051052,71.996303142329,5.17560073937153,22.8280961182994,63.2162661737523,8.78003696857671,NA,NA,NA,NA,NA,NA,NA,NA,1131
"netherlands",1978.5,"EB10",1978,2.57317073170732,0.764552295642174,56.5410199556541,8.09312638580931,35.3658536585366,47.6718403547672,8.86917960088692,NA,NA,NA,NA,NA,NA,NA,NA,2059
"netherlands",1979,"EB11",1979,2.69668737060041,0.697983327135753,68.7370600414079,6.41821946169772,24.8447204968944,61.3871635610766,7.34989648033126,NA,NA,NA,NA,NA,NA,NA,NA,1023
"netherlands",1979.5,"EB12",1979,2.65167464114833,0.743560844376072,64.5933014354067,7.84688995215311,27.5598086124402,56.1722488038277,8.42105263157895,NA,NA,NA,NA,NA,NA,NA,NA,1092
"netherlands",1980,"EB13",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981
"netherlands",1980.5,"EB14",1980,2.49579831932773,0.797033690136202,52.7544351073763,11.2044817927171,36.0410830999066,44.7245564892624,8.02987861811391,NA,NA,NA,NA,NA,NA,NA,NA,1114
"netherlands",1981,"EB15",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091
"netherlands",1981.5,"EB16",1981,2.61134453781513,0.723786543141849,63.6554621848739,8.40336134453782,27.9411764705882,57.7731092436975,5.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,1011
"netherlands",1982,"EB17",1982,2.58835546475996,0.731351140767901,59.7548518896833,7.76302349336057,32.4821246169561,52.9111338100102,6.84371807967314,1.40354535974974,NA,NA,NA,NA,NA,NA,NA,1028
"netherlands",1982.5,"EB18",1982,2.45427728613569,0.812139619535583,51.4257620452311,13.2743362831858,35.2999016715831,44.149459193707,7.27630285152409,NA,NA,NA,NA,NA,NA,NA,NA,1056
"netherlands",1983,"EB19",1983,2.51824817518248,0.764170690617656,55.3701772679875,10.1147028154327,34.5151199165798,48.8008342022941,6.56934306569343,NA,2.54262788365095,0.905936642234881,0.507522567703109,12.5376128385155,36.7101303911735,34.704112337011,16.0481444332999,998
"netherlands",1983.5,"EB20",1983,2.51844466600199,0.796955768336985,56.7298105682951,12.0638085742772,31.2063808574277,49.5513459621137,7.17846460618146,NA,NA,NA,NA,NA,NA,NA,NA,1050
"netherlands",1984,"EB21",1984,2.52395514780836,0.756392521754292,56.2691131498471,9.98980632008155,33.7410805300714,50.1529051987768,6.11620795107034,NA,NA,NA,NA,NA,NA,NA,NA,1015
"netherlands",1984.5,"EB22",1984,2.57474747474747,0.763134856874081,59.5959595959596,9.49494949494949,30.9090909090909,52.2222222222222,7.37373737373737,NA,NA,NA,NA,NA,NA,NA,NA,1018
"netherlands",1985,"EB23",1985,2.57621621621622,0.764383545271751,59.6756756756757,9.51351351351351,30.8108108108108,52.2162162162162,7.45945945945946,NA,NA,NA,NA,NA,NA,NA,NA,985
"netherlands",1985.5,"EB24",1985,2.60958904109589,0.783789001092987,61.1545988258317,9.49119373776908,29.3542074363992,51.8590998043053,9.29549902152642,NA,NA,NA,NA,NA,NA,NA,NA,1068
"netherlands",1986,"EB25",1986,2.72300981461287,0.722112147079895,66.7393675027263,5.23446019629226,28.0261723009815,55.9432933478735,10.7960741548528,NA,NA,NA,NA,NA,NA,NA,NA,1001
"netherlands",1986.5,"EB26",1986,2.60222672064777,0.769659657947924,61.8421052631579,9.61538461538462,28.5425101214575,53.8461538461538,7.99595141700405,NA,NA,NA,NA,NA,NA,NA,NA,1026
"netherlands",1987,"EB27",1987,2.64607329842932,0.721323014949846,63.8743455497382,6.91099476439791,29.2146596858639,56.2303664921466,7.64397905759162,NA,NA,NA,NA,NA,NA,NA,NA,1004
"netherlands",1987.5,"EB28",1987,2.59327548806941,0.756067249094374,59.1106290672451,8.13449023861171,32.7548806941432,50.7592190889371,8.35140997830803,NA,NA,NA,NA,NA,NA,NA,NA,965
"netherlands",1988,"EB29",1988,2.68577277379734,0.716128767352704,64.9948822927329,5.62947799385875,29.3756397134084,55.7830092118731,9.21187308085977,NA,NA,NA,NA,NA,NA,NA,NA,1023
"netherlands",1988.5,"EB30",1988,NA,NA,NA,NA,NA,NA,NA,NA,2.5838445807771,0.820430488627575,0.526584867075665,7.87321063394683,39.4683026584867,39.0593047034765,13.59918200409,1006
"netherlands",1989,"EB31",1989,2.82826199071686,0.685923346602379,74.780814853017,4.17741103661681,21.0417741103662,62.5580195977308,12.2227952552862,NA,2.65151515151515,0.824567645002611,0.585858585858586,8.03030303030303,33.3838383838384,43.989898989899,14.5959595959596,1995
"netherlands",1989.5,"EB32A",1989,2.85017775520569,0.6690009075644,76.2315896394109,3.60589131538852,20.1625190452006,63.8395124428644,12.3920771965465,NA,2.60700389105058,0.803612566322931,0.580739299610895,8.85214007782101,33.0739299610895,46.5953307392996,11.4785992217899,2036
"netherlands",1990,"EB33",1990,2.85504407443683,0.646670600617194,76.6895200783546,2.9382957884427,20.3721841332027,64.9363369245837,11.7531831537708,NA,2.6073500967118,0.812882802377887,0.55705996131528,8.02707930367505,36.2669245647969,42.6499032882012,13.0560928433269,1048
"netherlands",1990.5,"EB340",1990,2.75754625121714,0.699922730734678,69.8149951314508,4.67380720545277,25.5111976630964,59.2015579357352,10.6134371957157,NA,2.47464114832536,0.8353871188518,0.484210526315789,11.6746411483254,39.9043062200957,37.7033492822966,10.7177033492823,2114
"netherlands",1991,"EB350",1991,2.86223984142716,0.659072323299695,76.01585728444,2.77502477700694,21.209117938553,63.0327056491576,12.9831516352825,NA,NA,NA,NA,NA,NA,NA,NA,2015
"netherlands",1991.5,"EB36",1991,2.67177914110429,0.688880170827216,64.9284253578732,5.21472392638037,29.8568507157464,57.4642126789366,7.4642126789366,NA,NA,NA,NA,NA,NA,NA,NA,1009
"netherlands",1992,"EB370",1992,2.77663934426229,0.675814704576802,71.516393442623,3.99590163934426,24.4877049180328,61.3729508196721,10.1434426229508,NA,NA,NA,NA,NA,NA,NA,NA,2004
"netherlands",1992.5,"EB380",1992,2.73875255623722,0.685808857012379,70.961145194274,5.47034764826176,23.5685071574642,62.5766871165644,8.38445807770961,NA,NA,NA,NA,NA,NA,NA,NA,2025
"netherlands",1993,"EB390",1993,2.73135852911134,0.690534375005105,69.5607763023493,5.2093973442288,25.2298263534219,60.7763023493361,8.78447395301328,NA,NA,NA,NA,NA,NA,NA,NA,2009
"netherlands",1993.5,"EB40",1993,2.70854788877446,0.694988728324502,69.4129763130793,6.17919670442842,24.4078269824923,61.7919670442842,7.62100926879506,NA,NA,NA,NA,NA,NA,NA,NA,1000
"netherlands",1994,"EB410",1994,2.75766716943188,0.720913368123466,69.4318753142283,5.22875816993464,25.3393665158371,57.8682755153343,11.5635997988939,NA,2.6004016064257,0.817497000659857,0.567269076305221,9.03614457831325,34.2369477911647,44.3775100401606,12.3493975903614,2020
"netherlands",1994.5,"EB42",1994,2.64424951267057,0.664904960841009,65.8869395711501,6.04288499025341,28.0701754385965,61.3060428849903,4.58089668615984,NA,2.45961538461538,0.799605199836298,0.456730769230769,9.61538461538462,44.7115384615385,35.7692307692308,9.90384615384615,1047
"netherlands",1995,"EB430",1995,2.77710233029382,0.661121513676942,72.6443768996961,4.05268490374873,23.3029381965552,63.5258358662614,9.11854103343465,NA,NA,NA,NA,NA,NA,NA,NA,3023
"netherlands",1995.5,"EB440",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038
"netherlands",1996,"EB451",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009
"netherlands",1996.5,"EB460",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124
"netherlands",1997,"EB471",1997,2.86909448818898,0.66996769786784,76.6732283464567,3.24803149606299,20.0787401574803,63.1889763779528,13.4842519685039,NA,NA,NA,NA,NA,NA,NA,NA,2042
"netherlands",1997.5,"EB47",1997,2.74924165824065,0.631343862018936,72.4974721941355,4.04448938321537,23.4580384226491,66.0262891809909,6.47118301314459,NA,NA,NA,NA,NA,NA,NA,NA,2013
"netherlands",1998,"EB49",1998,2.8467583497053,0.651821668303859,76.4243614931238,3.24165029469548,20.3339882121807,64.9312377210216,11.4931237721022,NA,NA,NA,NA,NA,NA,NA,NA,1031
"netherlands",1998.5,"EB500",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049
"netherlands",1999,"EB510",1999,2.90596562184024,0.652195608830109,79.8786653185035,3.13447927199191,16.9868554095045,66.0262891809909,13.8523761375126,NA,NA,NA,NA,NA,NA,NA,NA,2009
"netherlands",1999.5,"EB520",1999,2.83583583583584,0.622778277272392,76.2762762762763,2.6026026026026,21.1211211211211,66.3663663663664,9.90990990990991,NA,NA,NA,NA,NA,NA,NA,NA,2013
"netherlands",2000,"EB530",2000,2.88222923238696,0.621381884467649,81.4931650893796,3.68033648790747,14.8264984227129,71.0830704521556,10.410094637224,NA,NA,NA,NA,NA,NA,NA,NA,975
"netherlands",2000.5,"EB540",2000,2.75619834710744,0.715078267436395,71.900826446281,6.30165289256198,21.797520661157,61.8801652892562,10.0206611570248,NA,NA,NA,NA,NA,NA,NA,NA,2002
"netherlands",2001,"EB550",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4169
"netherlands",2001.5,"EB542",2001,2.83385416666667,0.746015812904816,71.875,4.6875,23.4375,55.6770833333333,16.1979166666667,NA,NA,NA,NA,NA,NA,NA,NA,3025
"netherlands",2002,"EB570",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3006
"netherlands",2002.5,"EB563",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000
"norway",1990.5,"EB340",1990,2.6949846468782,0.729294393413271,65.4042988741044,5.93654042988741,28.6591606960082,55.3735926305015,10.0307062436029,NA,2.84059405940594,0.777110377434192,0.695049504950495,4.45544554455445,26.039603960396,50.4950495049505,19.009900990099,1011
"norway",1991,NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norway",1991.5,"EB36",1991,2.85743380855397,0.7024354989398,74.5417515274949,3.66598778004073,21.7922606924644,59.6741344195519,14.867617107943,NA,NA,NA,NA,NA,NA,NA,NA,1002
"norway",1992,"EB370",1992,2.76765609007165,0.714499948696113,70.0102354145343,4.91299897645855,25.0767656090072,58.3418628454452,11.668372569089,NA,NA,NA,NA,NA,NA,NA,NA,1000
"norway",1992.5,"EB380",1992,2.80530071355759,0.738042388784236,72.782874617737,5.81039755351682,21.4067278287462,59.2252803261978,13.5575942915392,NA,NA,NA,NA,NA,NA,NA,NA,1006
"norway",1993,"EB390",1993,2.83195020746888,0.687203865125147,74.2738589211618,3.83817427385892,21.8879668049793,61.5145228215768,12.7593360995851,NA,NA,NA,NA,NA,NA,NA,NA,2007
"norway",1993.5,"EB40",1993,2.96090534979424,0.675078210590583,79.5267489711934,2.16049382716049,18.3127572016461,60.8024691358025,18.7242798353909,NA,NA,NA,NA,NA,NA,NA,NA,1011
"norway",1994,"EB410",1994,2.97748208802457,0.700924890986064,80.4503582395087,3.07062436028659,16.4790174002047,60.0818833162743,20.3684749232344,NA,NA,NA,NA,NA,NA,NA,NA,1003
"norway",1994.5,"EB42",1994,3.1285140562249,0.627309963058116,88.9558232931727,1.50602409638554,9.53815261044177,63.5542168674699,25.4016064257028,NA,2.72292682926829,0.782693179224707,0.641951219512195,6.24390243902439,29.5609756097561,49.8536585365854,14.3414634146341,1031
"norway",1995,"EB431",1995,2.98662551440329,0.656760871328664,84.3621399176955,3.29218106995885,12.3456790123457,66.7695473251029,17.5925925925926,NA,NA,NA,NA,NA,NA,NA,NA,1000
"norway",1995.5,"EB441",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952
"norway",1996,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norway",1996.5,"EB461",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966
"portugal",1985.5,"EB24",1985,2.18628571428571,0.765858597887467,39.4285714285714,21.2571428571429,39.3142857142857,38.9714285714286,0.457142857142857,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1986,"EB25",1986,2.52402745995423,0.732172952093009,59.3821510297483,10.6407322654462,29.9771167048055,55.720823798627,3.66132723112128,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1986.5,"EB26",1986,2.5989010989011,0.708737625719843,65.4945054945055,9.34065934065934,25.1648351648352,61.7582417582418,3.73626373626374,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1987,"EB27",1987,2.55816554809843,0.69752031722659,63.0872483221477,9.61968680089485,27.2930648769575,60.738255033557,2.3489932885906,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1987.5,"EB28",1987,2.80129589632829,0.647188050640036,75.5939524838013,4.21166306695464,20.1943844492441,66.8466522678186,8.74730021598272,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1988,"EB29",1988,2.52085682074408,0.694515883499915,59.6392333709132,9.58286358511838,30.7779030439684,57.6099210822999,2.0293122886133,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1988.5,"EB30",1988,NA,NA,NA,NA,NA,NA,NA,NA,1.58467741935484,0.693698824640758,0.0745967741935484,51.2096774193548,41.3306451612903,5.24193548387097,2.21774193548387,1000
"portugal",1989,"EB31",1989,2.57142857142857,0.746942208335726,61.867266591676,10.1799775028121,27.9527559055118,56.4116985376828,5.45556805399325,NA,1.69913309535951,0.747952486166263,0.104028556858746,44.0081591024987,45.5889852116267,6.88424273329934,3.51861295257522,2000
"portugal",1989.5,"EB32A",1989,2.617903930131,0.683955450261166,66.3755458515284,8.07860262008734,25.5458515283843,62.882096069869,3.49344978165939,NA,1.74897540983607,0.819943072076337,0.157786885245902,45.0819672131148,39.1393442622951,11.577868852459,4.20081967213115,2000
"portugal",1990,"EB33",1990,2.67022411953042,0.713947774053357,70.1173959445037,8.75133404482391,21.1312700106724,64.4610458911419,5.65635005336179,NA,1.70052356020942,0.765030889758714,0.109947643979058,44.8167539267016,44.1884816753927,7.12041884816754,3.87434554973822,1000
"portugal",1990.5,"EB340",1990,2.76237623762376,0.675787407698526,77.2277227722772,7.37073707370737,15.4015401540154,70.8470847084708,6.38063806380638,NA,1.79043743641913,0.810339316863323,0.163784333672431,41.4038657171923,42.2177009155646,12.3092573753815,4.06917599186165,2000
"portugal",1991,"EB350",1991,2.75449735449735,0.661472569350826,75.1322751322751,6.13756613756614,18.7301587301587,68.6772486772487,6.45502645502645,NA,NA,NA,NA,NA,NA,NA,NA,2000
"portugal",1991.5,"EB36",1991,2.8045738045738,0.594161565511601,78.5862785862786,3.95010395010395,17.4636174636175,72.7650727650728,5.82120582120582,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1992,"EB370",1992,2.7345041322314,0.638936197366803,74.1735537190083,5.68181818181818,20.1446280991736,69.2148760330578,4.95867768595041,NA,NA,NA,NA,NA,NA,NA,NA,2000
"portugal",1992.5,"EB380",1992,2.64849126521969,0.633040734937312,68.3959767072525,6.08787718369508,25.5161461090524,65.8549497088407,2.54102699841186,NA,NA,NA,NA,NA,NA,NA,NA,2000
"portugal",1993,"EB390",1993,2.46137787056367,0.742831278605914,55.8455114822547,12.4217118997912,31.7327766179541,53.1315240083507,2.71398747390397,NA,NA,NA,NA,NA,NA,NA,NA,2000
"portugal",1993.5,"EB40",1993,2.43347193347193,0.738591484939809,52.4948024948025,12.0582120582121,35.4469854469854,49.5841995841996,2.91060291060291,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1994,"EB410",1994,2.47238295633877,0.742612779032943,53.9189900052604,10.8890057864282,35.1920042083114,49.7106785902157,4.20831141504471,NA,1.93333333333333,0.888984378648058,0.305050505050505,40.1010101010101,29.3939393939394,27.5757575757576,2.92929292929293,2002
"portugal",1994.5,"EB42",1994,2.3960498960499,0.691937355892642,48.8565488565489,10.6029106029106,40.5405405405405,47.5051975051975,1.35135135135135,NA,1.85060975609756,0.903840361980706,0.261178861788618,45.2235772357724,28.6585365853659,21.9512195121951,4.16666666666667,997
"portugal",1995,"EB430",1995,2.28752642706131,0.781934118010804,43.5517970401691,17.5475687103594,38.9006342494715,40.8033826638478,2.74841437632135,NA,NA,NA,NA,NA,NA,NA,NA,2999
"portugal",1995.5,"EB440",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931
"portugal",1996,"EB451",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1996.5,"EB460",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007
"portugal",1997,"EB471",1997,2.44314558979809,0.735287097680293,50.0531349628055,10.201912858661,39.7449521785335,45.5897980871413,4.46333687566419,NA,NA,NA,NA,NA,NA,NA,NA,2004
"portugal",1997.5,"EB47",1997,2.35032537960954,0.717279289494699,40.6724511930586,9.97830802603037,49.3492407809111,36.3340563991323,4.33839479392625,NA,NA,NA,NA,NA,NA,NA,NA,2000
"portugal",1998,"EB49",1998,2.3482428115016,0.691961613734195,36.9542066027689,7.3482428115016,55.6975505857295,31.7358892438765,5.21831735889244,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",1998.5,"EB500",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001
"portugal",1999,"EB510",1999,2.6517571884984,0.746794572072781,58.8924387646432,5.11182108626198,35.9957401490948,47.4973375931842,11.395101171459,NA,NA,NA,NA,NA,NA,NA,NA,2000
"portugal",1999.5,"EB520",1999,2.5956340956341,0.721097024709158,57.2765072765073,5.82120582120582,36.9022869022869,49.1683991683992,8.10810810810811,NA,NA,NA,NA,NA,NA,NA,NA,2002
"portugal",2000,"EB530",2000,2.48159831756046,0.698440345610209,52.0504731861199,7.88643533123028,40.0630914826498,48.0546792849632,3.99579390115668,NA,NA,NA,NA,NA,NA,NA,NA,1000
"portugal",2000.5,"EB540",2000,2.42673796791444,0.73657255828678,47.7005347593583,9.94652406417112,42.3529411764706,42.7807486631016,4.91978609625668,NA,NA,NA,NA,NA,NA,NA,NA,2000
"portugal",2001,"EB550",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4001
